Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
paw slippers,White,No,1260,315,White,White,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutAnimal2,10977,yrXceyd3fyhzg4PDD,SHOES
paw slippers,Blue,No,1260,315,Light blue,Light blue,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutAnimal3,10978,moK7LvPta9MKL6WKP,SHOES
paw slippers,Black,No,1260,315,Black,Black,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutAnimal4,10979,7uDbKzSsn9M4YjKD8,SHOES
pleather ankle booties,Brown,No,1280,320,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesHighcutShortboots0,5474,QSxtJ4L7qnMs3AmhT,SHOES
pleather ankle booties,Black,No,1280,320,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesHighcutShortboots1,11679,ckPxzgw73nbjWg6Bq,SHOES
pleather ankle booties,Green,No,1280,320,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesHighcutShortboots2,11680,zvnxRiA7p4LpjtsD9,SHOES
pleather ankle booties,Mustard,No,1280,320,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesHighcutShortboots3,11681,ubApDpnHA6xBoteSP,SHOES
pleather sneakers,White,No,700,175,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker0,4716,MvyqYcx2cPGoDnG2F,SHOES
pleather sneakers,Black,No,700,175,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker1,10046,meSAwpgrLaXYTZ6PM,SHOES
pleather sneakers,Red,No,700,175,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker2,10047,6MRPf3xicDyzPnwTT,SHOES
pleather sneakers,Green,No,700,175,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker3,10048,wZN8iiWBhegci4vH8,SHOES
pleather sneakers,Blue,No,700,175,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker4,10049,TJn6f2GivkPh3wNCW,SHOES
pleather sneakers,Yellow,No,700,175,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker5,10050,XkKrKvtQ7WtaoPAFR,SHOES
pleather sneakers,Light blue,No,700,175,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker6,10051,YyTT7rtusTv5i2kf7,SHOES
pleather sneakers,Orange,No,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutLeathersneker7,10052,hnwirvwCRgHHG9oSM,SHOES
pom-pom boots,Pink,No,1600,400,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles0,5545,ikoDt2wBKC4tMdMTd,SHOES
pom-pom boots,Red,No,1600,400,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles1,6860,jwWqyc6DdM7qBStcR,SHOES
pom-pom boots,Yellow,No,1600,400,Yellow,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles2,6867,rSXv7GNTw2kzXvDMh,SHOES
pom-pom boots,Purple,No,1600,400,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles3,11691,gNQ8dYScE5ZRJ4F6z,SHOES
pom-pom boots,Green,No,1600,400,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles4,11692,6SYe4Ap54nWGsCEFY,SHOES
pom-pom boots,Blue,No,1600,400,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles5,11693,ZbvBuyaGsoBguhSP7,SHOES
pom-pom boots,Black,No,1600,400,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,fairy tale; party,No,For sale,ShoesHighcutBobbles6,11694,PyrYHQEgWYw5A5xxe,SHOES
power boots,Red,No,3150,787,Red,Gray,1x1,,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered0,5698,EdeJCph8C4rwyyeDF,SHOES
power boots,Blue,No,3150,787,Blue,Green,1x1,,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered1,11797,7Ps3tA9FuZdMPHFhN,SHOES
power boots,Green,No,3150,787,Green,Purple,1x1,,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered2,11798,hMfdaCgqqdYB5SxcT,SHOES
power boots,Black,No,3150,787,Black,Red,1x1,,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneePowered3,11799,7hsm7pbTKWbeaqHQc,SHOES
rain boots,Yellow,No,490,122,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots0,4733,QWCYpFbf4JEobjwav,SHOES
rain boots,Green,No,490,122,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots1,11551,R3vuRBSPQ8kMsx4cn,SHOES
rain boots,Blue,No,490,122,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots2,11552,bC58G7zF8S62ueYyS,SHOES
rain boots,Purple,No,490,122,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots3,11553,yb8Xzzv8eeCS4TJq7,SHOES
rain boots,Pink,No,490,122,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots4,11554,FHjX8EryuvqR8Lriq,SHOES
rain boots,Red,No,490,122,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots5,11555,TBaCCXwZQrPpXfyRc,SHOES
rain boots,Beige,No,490,122,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots6,11556,GThEGgGR9schjrSLL,SHOES
rain boots,Black,No,490,122,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,No,For sale,ShoesKneeRainboots7,11557,dBLH9boiqRY25CAkE,SHOES
recycled boots,Brown,Yes,NFS,40,Brown,Gray,1x1,,Crafting,,All Year,No,1.0.0,Simple,outdoorsy,No,Not for sale,ShoesKneeRecyclingboots0,12326,pymFdvNQcZoDF2EQg,SHOES
restroom slippers,Navy blue,No,350,87,Blue,Blue,1x1,,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet0,5800,BJToZwde8mPrayZHC,SHOES
restroom slippers,Red,No,350,87,Red,Red,1x1,,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet1,10105,YgbKhnaDc53vupcpX,SHOES
restroom slippers,Green,No,350,87,Green,Green,1x1,,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet2,10106,XF7u6KhqeRd99bJ7q,SHOES
restroom slippers,Light blue,No,350,87,Light blue,Light blue,1x1,,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet3,10107,ofPJY5TFLBryNjWwW,SHOES
restroom slippers,Pink,No,350,87,Pink,Pink,1x1,,Kicks,,All Year,No,1.0.0,Simple,comfy,No,For sale,ShoesLowcutToilet4,10108,eLhP3LBZSerB3Rz2E,SHOES
ribbon sandals,Blue,No,1300,325,Blue,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon0,5814,KeqaR8Ze6LyYW9RqA,SHOES
ribbon sandals,White,No,1300,325,White,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon1,10721,Wq5syMKeGKA2qbD2s,SHOES
ribbon sandals,Pink,No,1300,325,Pink,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon2,10722,QkAtu7Q6CJon4XNoa,SHOES
ribbon sandals,Yellow,No,1300,325,Yellow,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon3,10723,Fk8yQ59e8fJdYiprE,SHOES
ribbon sandals,Green,No,1300,325,Green,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon4,10724,RjfiqFkqYxszRspu3,SHOES
ribbon sandals,Berry red,No,1300,325,Red,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon5,10725,NJEv8nHDPBobY8uF4,SHOES
ribbon sandals,Black,No,1300,325,Black,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon6,10726,cb2sKjFjwFDFgsgSb,SHOES
ribbon sandals,Beige,No,1300,325,Gray,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,No,For sale,ShoesSandalRibbon7,10727,7yuxPjGQx5kfkhtnd,SHOES
rubber-toe high tops,Blue,No,1260,315,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe0,5617,r495YqHHQjC5tS9tc,SHOES
rubber-toe high tops,Olive,No,1260,315,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe1,10053,tfMMQyk3kTFo8Grj3,SHOES
rubber-toe high tops,Beige,No,1260,315,Beige,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe2,10054,kxNYJ6ecrni3FYsQC,SHOES
rubber-toe high tops,Pink,No,1260,315,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe3,10055,vdcE6F47jbNvpFHSS,SHOES
rubber-toe high tops,Berry red,No,1260,315,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe4,10056,qKtTEY7u2itPu6kPf,SHOES
rubber-toe high tops,Coral,No,1260,315,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe5,10057,HBFY9CWNhtx57khyM,SHOES
rubber-toe high tops,Ivory,No,1260,315,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe6,10058,atTwSXfw9x52DbZRj,SHOES
rubber-toe high tops,Black,No,1260,315,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; sporty,No,For sale,ShoesHighcutRubbertoe7,10059,LhiGsXbeLR3BfwEnT,SHOES
rubber-toe sneakers,Purple,No,1080,270,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe0,6892,eq7PSgXfLfTbmKGKY,SHOES
rubber-toe sneakers,Green,No,1080,270,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe1,10067,JCn5sFjYokpJtNyqZ,SHOES
rubber-toe sneakers,Yellow,No,1080,270,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe2,10068,zd3N7wBnQEYNczJiS,SHOES
rubber-toe sneakers,Light blue,No,1080,270,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe3,10069,gFYvSYE6RhYPYfGRC,SHOES
rubber-toe sneakers,Red,No,1080,270,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe4,10070,3uw8c5QGwBv954cDs,SHOES
rubber-toe sneakers,Pink,No,1080,270,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe5,10071,WX8FE3WFJf588yRJq,SHOES
rubber-toe sneakers,Blue,No,1080,270,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe6,10072,tiNSYwmShxfo2mTiP,SHOES
rubber-toe sneakers,Black,No,1080,270,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; sporty,No,For sale,ShoesLowcutRubbertoe7,10073,n9ef92fAk5TDu29EN,SHOES
samurai greaves,Red,No,4300,1075,Red,Blue,1x1,,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard0,5546,su835EMzZKpv2Whv2,SHOES
samurai greaves,Black,No,4300,1075,Black,Blue,1x1,,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard1,11567,GpcGFYoMWDXKKvTuT,SHOES
samurai greaves,Blue,No,4300,1075,Blue,Blue,1x1,,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard2,11568,uxQmHGifmnCb3Boyw,SHOES
samurai greaves,White,No,4300,1075,White,Blue,1x1,,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard3,11569,MB4ES9NjTNx2DE5Ps,SHOES
samurai greaves,Golden yellow,No,4300,1075,Orange,Blue,1x1,,Kicks,,All Year,No,1.0.0,Cool,theatrical; work,No,For sale,ShoesKneeLegguard4,11570,vKNjjoQ6LLoQN6z2a,SHOES
shiny bow platform shoes,Pink,No,2400,600,Pink,Pink,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita0,5606,JCHkpNJKK4q3f7G3R,SHOES
shiny bow platform shoes,Black,No,2400,600,Black,Black,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita1,10149,xs3WYWx8mSTYQwq9n,SHOES
shiny bow platform shoes,Red,No,2400,600,Red,Red,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita2,10150,p3p8ifj6sWkrx5uuC,SHOES
shiny bow platform shoes,Purple,No,2400,600,Purple,Purple,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita3,10151,947juCMoGceMJSytH,SHOES
shiny bow platform shoes,Light blue,No,2400,600,Blue,Blue,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita4,10152,wwGACYDtygfqRdp5N,SHOES
shiny bow platform shoes,White,No,2400,600,White,White,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita5,10153,vm3ugd64szb933prn,SHOES
shiny bow platform shoes,Light purple,No,2400,600,Purple,Purple,1x1,,Kicks,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,ShoesLowcutLolita6,10154,tTGe9YJzagEXzFZjj,SHOES
shower sandals,Black,No,350,87,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower0,4714,Zf4HuKDJSaXy5Qzwg,SHOES
shower sandals,White,No,350,87,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower1,10696,TeepAoZAHJGpJXXv7,SHOES
shower sandals,Gold,No,350,87,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower2,10697,ubXSMjNnaXDaobiAX,SHOES
shower sandals,Red,No,350,87,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower3,10698,iH6Z7x6rcaxHCdHnW,SHOES
shower sandals,Blue,No,350,87,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; outdoorsy; comfy; vacation,No,For sale,ShoesSandalShower4,10699,F8maThw5HTMMWxrEY,SHOES
ski boots,White,No,1800,450,White,Blue,1x1,,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki0,5660,n2QGDJbTEi3ttYi7o,SHOES
ski boots,Orange,No,1800,450,Orange,Black,1x1,,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki1,10992,2sC56DmBS9zFAY8fh,SHOES
ski boots,Red,No,1800,450,Red,Black,1x1,,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki2,10993,FGXQs3vPFSaPSR6tr,SHOES
ski boots,Lime,No,1800,450,Yellow,Green,1x1,,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki3,10994,ovpA5W2y9AL5XC5Hv,SHOES
ski boots,Light blue,No,1800,450,Light blue,Yellow,1x1,,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki4,10995,9b8sNnAJRpZNaQZ3Y,SHOES
ski boots,Purple,No,1800,450,Blue,Pink,1x1,,Kicks,,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesKneeSki5,10996,kXThwqjtFGyQ98HwE,SHOES
sky-egg shoes,,Yes,NFS,800,Green,Green,1x1,,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,No,Not for sale,ShoesLowcutEggsky0,12459,cfFHEY8TX3qfsWXc5,SHOES
slip-on loafers,Yellow,No,490,122,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon0,5566,72obQqFyftJiNYhSP,SHOES
slip-on loafers,Red,No,490,122,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon1,6884,ZTxijqo9K5Kh4D888,SHOES
slip-on loafers,Blue,No,490,122,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon2,6885,HWaWPHrpsfMRPw9GS,SHOES
slip-on loafers,Green,No,490,122,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon3,6889,CwnHY2c3C6oXDufr7,SHOES
slip-on loafers,Black,No,490,122,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon4,6890,jyAseCiyNq9Zd9jKY,SHOES
slip-on loafers,Light blue,No,490,122,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon5,10081,kS2gPazmLfKkpTp7L,SHOES
slip-on loafers,White,No,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon6,10082,evdWzeC43jXRiwusj,SHOES
slip-on loafers,Beige,No,490,122,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,ShoesLowcutSlipon7,10083,SAuKXG665PM22Mw7A,SHOES
slip-on sandals,Light blue,No,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin0,5565,bek7zCaZSfGbYQhnk,SHOES
slip-on sandals,Lime,No,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin1,10098,pxonyKAtPKaYnhH49,SHOES
slip-on sandals,Black,No,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin2,10099,2DKQL5YxfRBYfyoSJ,SHOES
slip-on sandals,Pink,No,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin3,10100,Fo7b3LxcBP9xWEKhv,SHOES
slip-on sandals,Navy blue,No,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin4,10101,CaWkjvoY5Cw4gcESj,SHOES
slip-on sandals,Red,No,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin5,10102,K4wdSdsbzS4hWayuW,SHOES
slip-on sandals,Orange,No,560,140,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin6,10103,5r2nWqrT9v5rAQWRA,SHOES
slip-on sandals,Purple,No,560,140,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; vacation,No,For sale,ShoesSandalResin7,10104,Dbu4WoRkqf82e3HhD,SHOES
slip-on school shoes,Red,No,350,87,Red,White,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool0,5473,AGAqPgkMwAgR4rP3d,SHOES
slip-on school shoes,Blue,No,350,87,Blue,White,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool1,10980,u8BD7oMwRB7suh4f4,SHOES
slip-on school shoes,Green,No,350,87,Green,White,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool2,10981,BDCciYtBdfLFZsTKK,SHOES
slip-on school shoes,Yellow,No,350,87,Yellow,White,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool3,10982,REPBefCd7N79fexSs,SHOES
slip-on school shoes,Pink,No,350,87,Pink,White,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday,No,For sale,ShoesLowcutSchool4,10983,TByGGPr6Kj48zSXzT,SHOES
slippers,Gray,No,350,87,Gray,Gray,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper0,5525,3w8MXDtDn4e56iX54,SHOES
slippers,Black,No,350,87,Black,Black,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper1,10084,ahkFhsQDxdmbmEae4,SHOES
slippers,White,No,350,87,White,White,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper2,10085,bpzqd39eBwbJssiHz,SHOES
slippers,Pink,No,350,87,Pink,Pink,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper3,10086,7XL3FwRuMpX8pPSXM,SHOES
slippers,Green,No,350,87,Green,Green,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper4,10087,YWYrqAtzzDkkBDF8c,SHOES
slippers,Blue,No,350,87,Light blue,Light blue,1x1,,Kicks,,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,ShoesLowcutSlipper5,10088,HqAwM9tDz8fPfjaZr,SHOES
