Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
sequin leggings,Red,No,940,235,Red,Red,1x1,,Kicks,,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexSequins1,11580,Jk6c6Hi3y4tWEsGmb,SOCKS
sequin leggings,Black,No,940,235,Black,Black,1x1,,Kicks,,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexSequins2,11581,LYwjTYKtgGPanWj78,SOCKS
sequin leggings,Yellow,No,940,235,Yellow,Yellow,1x1,,Kicks,,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexSequins3,11582,Esh9SXsXcdtLvBaNY,SOCKS
sequin leggings,White,No,940,235,White,White,1x1,,Kicks,,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexSequins4,11583,Mp6tw5WGZKDfC3r9Q,SOCKS
sequin leggings,Blue,No,940,235,Blue,Blue,1x1,,Kicks,,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexSequins5,11584,CN7jyWoBhp9yTgyC6,SOCKS
sequin leggings,Purple,No,940,235,Purple,Purple,1x1,,Kicks,,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexSequins6,11585,NQtAZA8S9JxtKcuvJ,SOCKS
sequin leggings,Green,No,940,235,Green,Green,1x1,,Kicks,,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexSequins7,11586,J53GKGigQmiYbR92q,SOCKS
sheer socks,Blue,No,600,150,Blue,Blue,1x1,,Kicks,,Fall,No,1.0.0,Elegant,everyday; formal; party,No,For sale,SocksTexSeethrough0,5812,nMjTv2ajZrHaFzWcJ,SOCKS
sheer socks,Berry red,No,600,150,Red,Red,1x1,,Kicks,,Fall,No,1.0.0,Elegant,everyday; formal; party,No,For sale,SocksTexSeethrough1,9928,vwEun3iFbpAxkN9YM,SOCKS
sheer socks,Brown,No,600,150,Brown,Brown,1x1,,Kicks,,Fall,No,1.0.0,Elegant,everyday; formal; party,No,For sale,SocksTexSeethrough2,9929,Yg79sKrkCuNmim6Lh,SOCKS
sheer socks,Green,No,600,150,Green,Green,1x1,,Kicks,,Fall,No,1.0.0,Elegant,everyday; formal; party,No,For sale,SocksTexSeethrough3,9930,j7pziPZTkZveBAuPv,SOCKS
sheer socks,Olive,No,600,150,Green,Green,1x1,,Kicks,,Fall,No,1.0.0,Elegant,everyday; formal; party,No,For sale,SocksTexSeethrough4,9931,WNq5e8Fxyh8xiXGQx,SOCKS
sheer socks,Gray,No,600,150,Gray,Gray,1x1,,Kicks,,Fall,No,1.0.0,Elegant,everyday; formal; party,No,For sale,SocksTexSeethrough5,9932,38sduqDDHJFtnAfuF,SOCKS
simple knee-high socks,Pink,No,600,150,Pink,Pink,1x1,,Kicks,,All Year,No,1.0.0,Cute,everyday,No,For sale,SocksTexSimpleknee0,12175,zFnCYaxy784dqgR64,SOCKS
simple knee-high socks,White,No,600,150,White,White,1x1,,Kicks,,All Year,No,1.0.0,Cute,everyday,No,For sale,SocksTexSimpleknee1,12182,XtJFPeWuftyf2oPz4,SOCKS
simple knee-high socks,Red,No,600,150,Red,Red,1x1,,Kicks,,All Year,No,1.0.0,Cute,everyday,No,For sale,SocksTexSimpleknee2,12183,RGA5qnS5QpyYE9YMo,SOCKS
simple knee-high socks,Blue,No,600,150,Light blue,Light blue,1x1,,Kicks,,All Year,No,1.0.0,Cute,everyday,No,For sale,SocksTexSimpleknee3,12184,SxXnBrRAxfq3x28sc,SOCKS
simple-accent socks,Navy blue,No,720,180,Blue,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint0,5200,pXiEbRv6KpRzR2HhF,SOCKS
simple-accent socks,Black,No,720,180,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint1,9082,aF6MoJRq25nmozuqJ,SOCKS
simple-accent socks,White,No,720,180,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint2,9083,oDiizez3yxj6HtyQr,SOCKS
simple-accent socks,Gray,No,720,180,Gray,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint3,9084,og9QPp6jXLwv9RfEZ,SOCKS
simple-accent socks,Blue,No,720,180,Blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint4,9085,4odTg8BmPySYZensZ,SOCKS
simple-accent socks,Orange,No,720,180,Orange,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint5,9086,AYXDKak7MRoKKJ24J,SOCKS
simple-accent socks,Red,No,720,180,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint6,9087,4sozM46zqJys5bcFt,SOCKS
simple-accent socks,Pink,No,720,180,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,SocksTexOnepoint7,9088,ZKHg7YC8qTrpLm76X,SOCKS
soccer socks,Blue,No,800,200,Blue,White,1x1,,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,SocksTexFootball0,5177,xwcWvpsyxDjwwF7jt,SOCKS
soccer socks,Red,No,800,200,Red,White,1x1,,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,SocksTexFootball1,9973,4QejjPC38oza2u98X,SOCKS
soccer socks,Green,No,800,200,Green,White,1x1,,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,SocksTexFootball2,9974,zbWuXc2n8WYG7rnNY,SOCKS
soccer socks,Light blue,No,800,200,Light blue,White,1x1,,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,SocksTexFootball3,9975,Mk4mRFChWdZxYsqcu,SOCKS
soccer socks,Black,No,800,200,Black,White,1x1,,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,SocksTexFootball4,9976,kSEJpobnFBFviu4sX,SOCKS
soccer socks,Orange,No,800,200,Orange,White,1x1,,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,SocksTexFootball5,9977,tsnTTCg9bosbBLXpS,SOCKS
soccer socks,White,No,800,200,White,Black,1x1,,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,SocksTexFootball6,9978,y72GvNAoswc8fgK6p,SOCKS
spider-web tights,Black,No,720,180,Black,Black,1x1,,Kicks,,Fall,No,1.0.0,Cool,goth; party; theatrical,No,For sale,SocksTexSpider0,5203,SR5g7wLo5uvQ9TaYe,SOCKS
spider-web tights,White,No,720,180,White,White,1x1,,Kicks,,Fall,No,1.0.0,Cool,goth; party; theatrical,No,For sale,SocksTexSpider1,9671,Q8ktndrSuTbgX4GWP,SOCKS
spider-web tights,Orange,No,720,180,Orange,Orange,1x1,,Kicks,,Fall,No,1.0.0,Cool,goth; party; theatrical,No,For sale,SocksTexSpider2,9672,vbFcKTrEoZZ4EjYWC,SOCKS
spider-web tights,Purple,No,720,180,Purple,Purple,1x1,,Kicks,,Fall,No,1.0.0,Cool,goth; party; theatrical,No,For sale,SocksTexSpider3,9673,8GMMKmgvcPFx5z4sK,SOCKS
stockings,Black,No,480,120,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; work,No,For sale,SocksTexTights0,3095,2uXpSKSXayL8rWmwq,SOCKS
stockings,Gray,No,480,120,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; work,No,For sale,SocksTexTights1,9655,LcGtPT8D5FAwyTDeH,SOCKS
stockings,White,No,480,120,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; work,No,For sale,SocksTexTights2,9656,psXxbMdjsh7D9tHpQ,SOCKS
stockings,Brown,No,480,120,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; work,No,For sale,SocksTexTights3,9657,GnwPZXALfY7WD3FZh,SOCKS
stockings,Beige,No,480,120,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; work,No,For sale,SocksTexTights4,9658,BBH3W3NDeZqwSizDY,SOCKS
stretch leggings,Navy blue,No,450,112,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLeggings0,4744,ixedzMQJwA7Zif56r,SOCKS
stretch leggings,Gray,No,450,112,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLeggings1,9776,6H8evYPQyriD32JQg,SOCKS
stretch leggings,Dark gray,No,450,112,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLeggings2,9777,KSfWAQcAE6BqrYSRP,SOCKS
stretch leggings,White,No,450,112,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLeggings3,9778,ERLTKc3eKLSNLN9eZ,SOCKS
stretch leggings,Black,No,450,112,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLeggings4,9779,jW9cCN469obn7jucv,SOCKS
stretch leggings,Brown,No,450,112,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLeggings5,9780,SHRKAQav7w9yMQPag,SOCKS
stretch leggings,Green,No,450,112,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLeggings6,9781,9Z3ddEpG4AYFQxaEj,SOCKS
striped socks,Monotone,No,600,150,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder0,5199,t9tggbKqbrE7cm7ZY,SOCKS
striped socks,Light blue,No,600,150,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder1,6902,rbnvg68hfQu4YFrWn,SOCKS
striped socks,Green,No,600,150,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder2,9996,qSyP6Jt6tHYQR3vEN,SOCKS
striped socks,Yellow,No,600,150,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder3,9997,LxMR9hdCLhn7g2Y9D,SOCKS
striped socks,Orange,No,600,150,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder4,9998,EoL5z2pvu3WkYoENu,SOCKS
striped socks,Red,No,600,150,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder5,9999,2ECQP2p6gd3d2Xiqq,SOCKS
striped socks,Purple,No,600,150,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder6,10000,XXHrJMsWnq2SuvFGz,SOCKS
striped socks,Blue,No,600,150,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,SocksTexBorder7,10001,v4aS6bX6iZQm5vbzM,SOCKS
striped tights,Red,No,720,180,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe0,6045,PNMohFRGwDWXGQ7r9,SOCKS
striped tights,Gray,No,720,180,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe1,9937,fCNB87FXmS7cJJtkQ,SOCKS
striped tights,Pink,No,720,180,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe2,9938,GjSvq9AEsbSj4L4ct,SOCKS
striped tights,Light blue,No,720,180,Light blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe3,9939,ascM9HQW8zQ836QHZ,SOCKS
striped tights,Yellow,No,720,180,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe4,9940,bxoHZt9xhQQAWnk6e,SOCKS
striped tights,Purple,No,720,180,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe5,9941,xjPhMuuZLe7g5nQux,SOCKS
striped tights,Green,No,720,180,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe6,9942,vx83ey5MNpgbkw7d8,SOCKS
striped tights,Orange,No,720,180,Orange,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,SocksTexStripe7,9943,MFxpesNYcvptjTHHY,SOCKS
tabi,White,No,1200,300,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,SocksTexTabi0,4749,KfRLgXY6TYdMTrS8A,SOCKS
tabi,Black,No,1200,300,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,SocksTexTabi1,8929,iph2HdeGDjsBYj8Yx,SOCKS
tabi,Navy blue,No,1200,300,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,SocksTexTabi2,8930,brQgmrTHCaRLuxPrt,SOCKS
terry-cloth socks,Pink,No,600,150,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,No,For sale,SocksTexFluffy0,5181,zG2c5nGSwNAtEYA24,SOCKS
terry-cloth socks,Purple,No,600,150,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,No,For sale,SocksTexFluffy1,9979,kSPNXN3pQosJcuwgG,SOCKS
terry-cloth socks,Blue,No,600,150,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,No,For sale,SocksTexFluffy2,9980,hygdPjz55qgkjrdxz,SOCKS
terry-cloth socks,Green,No,600,150,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,No,For sale,SocksTexFluffy3,9981,J4oqoEe8hyEz9qBob,SOCKS
terry-cloth socks,Beige,No,600,150,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,No,For sale,SocksTexFluffy4,9982,wtcZP59Bep5AdBvnW,SOCKS
terry-cloth socks,Red,No,600,150,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,No,For sale,SocksTexFluffy5,9983,bQKLrkboL3tGTmJ5i,SOCKS
terry-cloth socks,Gray,No,600,150,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy,No,For sale,SocksTexFluffy6,9984,oWyAYb3Tm9QD65J8v,SOCKS
tube socks,Blue,No,480,120,White,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine0,4746,xoupDJWYgiuYScJjP,SOCKS
tube socks,Orange,No,480,120,White,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine1,9966,uKZ6dMzWnvFWRds6j,SOCKS
tube socks,Green,No,480,120,White,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine2,9967,jSogLE7tMPqgbgYqm,SOCKS
tube socks,Red,No,480,120,White,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine3,9968,R5s3b5xWWYSfshCR2,SOCKS
tube socks,Navy blue,No,480,120,Gray,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine4,9969,BuvT97X2dh9FY2BYf,SOCKS
tube socks,Berry red,No,480,120,Gray,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine5,9970,5KWePAFBtAZXKMZk2,SOCKS
tube socks,Dark green,No,480,120,Gray,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine6,9971,t9Q2Hk6RbHFt7ph5t,SOCKS
tube socks,Purple,No,480,120,Gray,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexLine7,9972,PnoczFigxSjbCZwA2,SOCKS
ultra no-show socks,Blue,No,480,120,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover0,5167,EMiBarZr7cxvEFmmF,SOCKS
ultra no-show socks,Pink,No,480,120,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover1,10010,2ifRj79NaD3X4wXAR,SOCKS
ultra no-show socks,Brown,No,480,120,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover2,10011,ddE25Lais494tdxrR,SOCKS
ultra no-show socks,Olive,No,480,120,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover3,10012,rQG8qATgfDzfi392j,SOCKS
ultra no-show socks,Green,No,480,120,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover4,10013,wKeAGu8o4PcjQ47EF,SOCKS
ultra no-show socks,Purple,No,480,120,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover5,10014,2KsDq7dXnzAhT6YqC,SOCKS
ultra no-show socks,Black,No,480,120,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover6,10015,oCkrAgFbomNriMJY3,SOCKS
ultra no-show socks,White,No,480,120,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,SocksTexFootcover7,10016,oMaoadYMsSq69Wwim,SOCKS
vivid leggings,Light blue,No,450,112,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings0,9585,DGfxSf7iWuTH9AZ8c,SOCKS
vivid leggings,Purple,No,450,112,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings1,9801,jvyWa8Rsq8xuwyRZf,SOCKS
vivid leggings,Red,No,450,112,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings2,9802,srfYPBLHS6M55HMho,SOCKS
vivid leggings,Pink,No,450,112,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings3,9803,hPKNndPanerKb6ZNS,SOCKS
vivid leggings,Blue,No,450,112,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings4,9804,bY3ozoCphnPNSk9n2,SOCKS
vivid leggings,Yellow,No,450,112,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings5,9805,4NsYzSi2uTXWPcfS9,SOCKS
vivid leggings,Green,No,450,112,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings6,9806,wdaxnZxvxHNHFRKWD,SOCKS
vivid leggings,Orange,No,450,112,Orange,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; party; theatrical,No,For sale,SocksTexVividleggings7,9807,yanC6fx5Xfpr7ihup,SOCKS
vivid socks,Green,No,480,120,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexStandard1,6898,XbHAbJtk9itLL6dyw,SOCKS
vivid socks,Red,No,480,120,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexVividsocks0,9643,Rxro87k8H8TrwQXPd,SOCKS
vivid socks,Light blue,No,480,120,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexVividsocks2,10021,sFiwGiyfM7W228Rgj,SOCKS
vivid socks,Blue,No,480,120,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexVividsocks3,10022,XyvJ9o2uNuE5aD7cp,SOCKS
vivid socks,Purple,No,480,120,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexVividsocks4,10023,FnwWCqqFdcHhjk3oc,SOCKS
vivid socks,Pink,No,480,120,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexVividsocks5,10024,zyPHqnaxf97p8Eoi7,SOCKS
vivid socks,Orange,No,480,120,Orange,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexVividsocks6,10025,JEsGza6asSbSafpny,SOCKS
vivid socks,Yellow,No,480,120,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; party; theatrical,No,For sale,SocksTexVividsocks7,10026,TFPJBkLBn2W6qvHBg,SOCKS
vivid tights,Light blue,No,720,180,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights0,9582,yamdxgmHzN5NEB4FX,SOCKS
vivid tights,Purple,No,720,180,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights1,9687,BwdAj9CGve2HkyoD6,SOCKS
vivid tights,Red,No,720,180,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights2,9688,8jhmSZM88ZfjBfpGq,SOCKS
vivid tights,Pink,No,720,180,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights3,9689,sG3bNkRZwchoYdELC,SOCKS
vivid tights,Blue,No,720,180,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights4,9690,a5TeestnouHpJzfS5,SOCKS
vivid tights,Yellow,No,720,180,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights5,9691,aNew9qmcaiXhYs4TP,SOCKS
vivid tights,Green,No,720,180,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights6,9692,zJDaR6fzSJnk3fP6q,SOCKS
vivid tights,Orange,No,720,180,Orange,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,party; theatrical,No,For sale,SocksTexVividtights7,9693,yto8H9GL63QbRHstv,SOCKS
wave-print socks,Blue,No,600,150,Blue,Light blue,1x1,,Kicks,,All Year,No,1.0.0,Cool,everyday,No,For sale,SocksTexWave0,5813,dH74WoutZotxbpzxx,SOCKS
wave-print socks,Brown,No,600,150,Brown,Beige,1x1,,Kicks,,All Year,No,1.0.0,Cool,everyday,No,For sale,SocksTexWave1,9933,PL58yC9hm87C7NE4u,SOCKS
wave-print socks,Purple,No,600,150,Purple,Pink,1x1,,Kicks,,All Year,No,1.0.0,Cool,everyday,No,For sale,SocksTexWave2,9934,Fodq95rD9FYWdxTWD,SOCKS
