Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
star shades,Blue,No,880,220,Light blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassStar2,11193,h4zk6rrWiX94jefGH,ACCESORIOS
star shades,Purple,No,880,220,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassStar3,11194,GiBvxa93RwTN46zhE,ACCESORIOS
star shades,Green,No,880,220,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassStar4,11195,PaF6nho2LRBu5x7Pi,ACCESORIOS
steampunk glasses,Green,No,1300,325,Brown,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; theatrical,AccessoryEye,Yes,For sale,AccessoryGlassSteampunk0,4685,uANDLz5EDWphoM3Lc,ACCESORIOS
steampunk glasses,Purple,No,1300,325,Brown,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; theatrical,AccessoryEye,Yes,For sale,AccessoryGlassSteampunk1,11505,Rhhrv89PGEMbdbdPt,ACCESORIOS
sticky rice,White,No,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,AccessoryMouth,No,For sale,AccessoryMouthRice,4652,isnXDFfGkHKKB8bMP,ACCESORIOS
superhero mask,Black,No,1040,260,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; theatrical; work,AccessoryEye,Yes,For sale,AccessoryGlassHeromaskBlack,4684,fK2Xz8nxAebSkWNdE,ACCESORIOS
tiny shades,Gold,No,1100,275,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,fairy tale; formal,AccessoryEye,Yes,For sale,AccessoryGlassMini0,4461,DnZtrKfwj3MAy6PZc,ACCESORIOS
tiny shades,Black,No,1100,275,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,fairy tale; formal,AccessoryEye,Yes,For sale,AccessoryGlassMini1,11215,tCxZoqcR8egLcu4oh,ACCESORIOS
tiny shades,Berry red,No,1100,275,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,fairy tale; formal,AccessoryEye,Yes,For sale,AccessoryGlassMini2,11216,8YkgkHp2z5tycST3j,ACCESORIOS
tortoise specs,Brown,No,1040,260,Brown,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal,AccessoryEye,Yes,For sale,AccessoryGlassTortoiseshell0,4460,kqomsYL33TB7zaNtY,ACCESORIOS
tortoise specs,Beige,No,1040,260,Orange,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal,AccessoryEye,Yes,For sale,AccessoryGlassTortoiseshell1,11079,jewJFqgFQTHKyAKTz,ACCESORIOS
tortoise specs,Black,No,1040,260,Black,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal,AccessoryEye,Yes,For sale,AccessoryGlassTortoiseshell2,11080,fEshNAFDwcyo9v2fX,ACCESORIOS
triangle shades,Red,No,880,220,Red,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassTriangle0,4242,cw8m5tS85qMGGnpy9,ACCESORIOS
triangle shades,Orange,No,880,220,Orange,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassTriangle1,11203,cR58LxuFK4Kcxh7fc,ACCESORIOS
triangle shades,Blue,No,880,220,Light blue,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassTriangle2,11204,xSM4vD2KSok5cjo6p,ACCESORIOS
triangle shades,Purple,No,880,220,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassTriangle3,11205,vAuSuBJcAfyMR6wk7,ACCESORIOS
triangle shades,Green,No,880,220,Green,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassTriangle4,11206,4edkdodmNhmpkSCBo,ACCESORIOS
triangle shades,White,No,880,220,White,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassTriangle5,11207,QpAQQTRoBmcjNBeEK,ACCESORIOS
triangle shades,Black,No,880,220,Black,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,party; vacation,AccessoryEye,Yes,For sale,AccessoryGlassTriangle6,11208,vGHab8KFNDFRgW5h6,ACCESORIOS
wooden-frame glasses,Brown,No,1560,390,Brown,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal; work,AccessoryEye,Yes,For sale,AccessoryGlassWood0,4669,dbnqry4vZBvK6LrS2,ACCESORIOS
wooden-frame glasses,Dark brown,No,1560,390,Brown,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal; work,AccessoryEye,Yes,For sale,AccessoryGlassWood1,11093,2MufTC9TPErbryyKS,ACCESORIOS
