Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,tipo
pet bed,Natural,,Floral,Cushion,No,No,Yes,1.0,1100,275,Beige,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_0_4,0_4,7802,6EziqTRGnaSn6B4DS,HOUSEWARES
pet bed,Dark brown,,White,Cushion,No,No,Yes,1.0,1100,275,Brown,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_1_0,1_0,7802,e2ivm2amDwsQxLBFD,HOUSEWARES
pet bed,Dark brown,,Moss green,Cushion,No,No,Yes,1.0,1100,275,Brown,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_1_1,1_1,7802,JJHeTfa2hpBBRZbnR,HOUSEWARES
pet bed,Dark brown,,Polka dots,Cushion,No,No,Yes,1.0,1100,275,Brown,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_1_2,1_2,7802,5qGBZpdBXK5HsmRCQ,HOUSEWARES
pet bed,Dark brown,,Checkered,Cushion,No,No,Yes,1.0,1100,275,Brown,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_1_3,1_3,7802,SymdfYtcxiyRTpTzN,HOUSEWARES
pet bed,Dark brown,,Floral,Cushion,No,No,Yes,1.0,1100,275,Brown,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_1_4,1_4,7802,bxB2EN7RvG85zebYs,HOUSEWARES
pet bed,White,,White,Cushion,No,No,Yes,1.0,1100,275,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_2_0,2_0,7802,BrwJuRBxXDHrGw8v6,HOUSEWARES
pet bed,White,,Moss green,Cushion,No,No,Yes,1.0,1100,275,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_2_1,2_1,7802,DNG8geAdXzG2k3uH6,HOUSEWARES
pet bed,White,,Polka dots,Cushion,No,No,Yes,1.0,1100,275,White,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_2_2,2_2,7802,CjHKzXXbMFpczeeBZ,HOUSEWARES
pet bed,White,,Checkered,Cushion,No,No,Yes,1.0,1100,275,White,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_2_3,2_3,7802,i2t4p6KmNqMerHk5A,HOUSEWARES
pet bed,White,,Floral,Cushion,No,No,Yes,1.0,1100,275,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_2_4,2_4,7802,P3cFcQgxKMRnSvKY9,HOUSEWARES
phone box,Red,,,,No,No,No,,NFS,12000,Red,Red,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_0_0,0_0,1185,LchzJeEoB3bZDrNfm,HOUSEWARES
phone box,Green,,,,No,No,No,,NFS,12000,Green,Green,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_1_0,1_0,1185,eYZfX9xFJXEcq8jFJ,HOUSEWARES
phone box,Blue,,,,No,No,No,,NFS,12000,Blue,Blue,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_2_0,2_0,1185,wXtDct48LiJ6TAcHQ,HOUSEWARES
phone box,Yellow,,,,No,No,No,,NFS,12000,Yellow,Yellow,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_3_0,3_0,1185,rWvob6yCAQSCMjQEL,HOUSEWARES
phone box,Brown,,,,No,No,No,,NFS,12000,Brown,Brown,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_4_0,4_0,1185,4A8xaEJ5zimberFdR,HOUSEWARES
phone box,White,,,,No,No,No,,NFS,12000,White,White,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_5_0,5_0,1185,sSZEqnQoD9LxBakNS,HOUSEWARES
phone box,Black,,,,No,No,No,,NFS,12000,Black,Black,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_6_0,6_0,1185,e3wopZ7XmvDo3XpWq,HOUSEWARES
phone box,Gold,,,,No,No,No,,NFS,12000,Yellow,Gray,1x1,2400.0,Nook Miles Shop,,1.0.0,school,facility,,,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_7_0,7_0,1185,qJPXRzXby7E2dNcpA,HOUSEWARES
piano bench,Black,,,,No,No,No,,990,247,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_0_0,0_0,3681,TKqHoeYMsW9irSWYk,HOUSEWARES
piano bench,Red,,,,No,No,No,,990,247,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_1_0,1_0,3681,a4TcHg9EWCgwtBCBF,HOUSEWARES
piano bench,White,,,,No,No,No,,990,247,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_2_0,2_0,3681,9Zimqm9RbCP6ZwXii,HOUSEWARES
piano bench,Blue,,,,No,No,No,,990,247,Blue,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_3_0,3_0,3681,7Q8BLGakxohrJ6Mq2,HOUSEWARES
piano bench,Brown,,,,No,No,No,,990,247,Brown,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_4_0,4_0,3681,QyNwPbhKrRsnMMP2X,HOUSEWARES
piano bench,Green,,,,No,No,No,,990,247,Green,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_5_0,5_0,3681,FW4ZawMehjh7Dyoxq,HOUSEWARES
piano bench,Light green,,,,No,No,No,,990,247,Green,Beige,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_6_0,6_0,3681,q7szqqAnesujt3FdB,HOUSEWARES
piano bench,Camel,,,,No,No,No,,990,247,Yellow,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_7_0,7_0,3681,zbK7s2t4DyhhjwrYq,HOUSEWARES
pile of leaves,,,,,Yes,No,No,,NFS,1300,Brown,Brown,1.5x1.5,,Crafting,,1.0.0,garden,,tree's bounty or leaves,,Yes,Plants,Yes,Does not play music,No lighting,Not for sale,FtrFallenleaves,,1023,v4j39PZT6JBNDN2ey,HOUSEWARES
pile of zen cushions,,,Deep blue,Upholstery,Yes,No,Yes,2.0,NFS,750,Blue,Blue,1x1,,Crafting,,1.0.0,zen-style,living room,,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_0,0_0,7048,pNY2PpRSChLY8pvFQ,HOUSEWARES
pile of zen cushions,,,Indigo,Upholstery,Yes,No,Yes,2.0,NFS,750,Blue,Blue,1x1,,Crafting,,1.0.0,zen-style,living room,,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_1,0_1,7048,5PEgExBdR4tDJcGED,HOUSEWARES
pile of zen cushions,,,Azuki red,Upholstery,Yes,No,Yes,2.0,NFS,750,Red,Pink,1x1,,Crafting,,1.0.0,zen-style,living room,,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_2,0_2,7048,mvWoM8aXcGDFCJydf,HOUSEWARES
pile of zen cushions,,,Deep green,Upholstery,Yes,No,Yes,2.0,NFS,750,Green,Green,1x1,,Crafting,,1.0.0,zen-style,living room,,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_3,0_3,7048,e3Svvk2ZgqhuwNAee,HOUSEWARES
pile of zen cushions,,,Goldfish,Upholstery,Yes,No,Yes,2.0,NFS,750,Light blue,Colorful,1x1,,Crafting,,1.0.0,zen-style,living room,,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_4,0_4,7048,EZKN9sMNq6Aw5fX7g,HOUSEWARES
pile of zen cushions,,,Crane,Upholstery,Yes,No,Yes,2.0,NFS,750,Red,Red,1x1,,Crafting,,1.0.0,zen-style,living room,,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_5,0_5,7048,SfpFEbHmYvidcoiKY,HOUSEWARES
pile of zen cushions,,,Gold,Upholstery,Yes,No,Yes,2.0,NFS,750,Yellow,Purple,1x1,,Crafting,,1.0.0,zen-style,living room,,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_6,0_6,7048,SboPgMeBxesWi7Qjd,HOUSEWARES
pinball machine,White,,,,No,No,No,,2700,675,White,Colorful,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,shop,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrPinball_Remake_0_0,0_0,1087,Niv8ERd6cSExhiWKs,HOUSEWARES
pinball machine,Red,,,,No,No,No,,2700,675,Red,Colorful,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,shop,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrPinball_Remake_1_0,1_0,1087,pP7sxxzKEqM2JXjQx,HOUSEWARES
pinball machine,Blue,,,,No,No,No,,2700,675,Purple,Colorful,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,shop,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrPinball_Remake_2_0,2_0,1087,ivgZaL72gJj2XkMGA,HOUSEWARES
pinball machine,Black,,,,No,No,No,,2700,675,Black,Colorful,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,shop,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrPinball_Remake_3_0,3_0,1087,cjLThB9arkpfcJXWF,HOUSEWARES
pinball machine,Brown,,,,No,No,No,,2700,675,Brown,Colorful,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,shop,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrPinball_Remake_4_0,4_0,1087,myC9eX2TPoqXq4hqu,HOUSEWARES
Pisces lamp,,,,,Yes,No,No,,NFS,22050,Yellow,White,1x1,,Crafting,,1.0.0,expensive,,stars,,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,FtrZodiacPisces,,5963,2k2sPqBPbwomcJx3d,HOUSEWARES
plain sink,Natural,Design,,,Yes,Yes,No,4.0,NFS,2270,Yellow,White,1x1,,Crafting,,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,Not for sale,FtrWashstandBowl_Remake_0_0,0_0,3683,Xc4GCRxyoPLmPnJJd,HOUSEWARES
plain sink,Brown wood,Design,,,Yes,Yes,No,4.0,NFS,2270,Orange,White,1x1,,Crafting,,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,Not for sale,FtrWashstandBowl_Remake_1_0,1_0,3683,vPSCKM8Ey4WneyWqj,HOUSEWARES
plain sink,Dark wood,Design,,,Yes,Yes,No,4.0,NFS,2270,Brown,Green,1x1,,Crafting,,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,Not for sale,FtrWashstandBowl_Remake_2_0,2_0,3683,fwZN7sLcZCWtLm5Bh,HOUSEWARES
plain sink,White wood & tile,Design,,,Yes,Yes,No,4.0,NFS,2270,Beige,White,1x1,,Crafting,,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,Not for sale,FtrWashstandBowl_Remake_3_0,3_0,3683,JAH92kjrezKGXZzRo,HOUSEWARES
plain sink,Gray wood & tile,Design,,,Yes,Yes,No,4.0,NFS,2270,Gray,Beige,1x1,,Crafting,,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,Not for sale,FtrWashstandBowl_Remake_4_0,4_0,3683,LZcuYKEEp6xhxK8MJ,HOUSEWARES
plain sink,Black wood & tile,Design,,,Yes,Yes,No,4.0,NFS,2270,Black,Blue,1x1,,Crafting,,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,Not for sale,FtrWashstandBowl_Remake_5_0,5_0,3683,6cwhEzhpEJbL6kW9G,HOUSEWARES
plain wooden shop sign,Natural,Sign,Pet,Flier,Yes,Yes,Yes,2.0,NFS,720,Beige,White,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_0_0,0_0,3692,qFZwvxgs8i49iGyvi,HOUSEWARES
plain wooden shop sign,Natural,Sign,Wanted,Flier,Yes,Yes,Yes,2.0,NFS,720,Beige,Brown,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_0_1,0_1,3692,fuZiFTMYkoPc22WXP,HOUSEWARES
plain wooden shop sign,Natural,Sign,Ad,Flier,Yes,Yes,Yes,2.0,NFS,720,Beige,Blue,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_0_2,0_2,3692,8QwEbyM7cwxHCSqLw,HOUSEWARES
plain wooden shop sign,Natural,Sign,Warning,Flier,Yes,Yes,Yes,2.0,NFS,720,Beige,Yellow,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_0_3,0_3,3692,Zb6mRjCvB3QbiTbHQ,HOUSEWARES
plain wooden shop sign,White,Sign,Pet,Flier,Yes,Yes,Yes,2.0,NFS,720,White,White,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_1_0,1_0,3692,ksm5Chgd9za9XYboi,HOUSEWARES
plain wooden shop sign,White,Sign,Wanted,Flier,Yes,Yes,Yes,2.0,NFS,720,White,Brown,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_1_1,1_1,3692,ttPWgmHuWJEd2RbCA,HOUSEWARES
plain wooden shop sign,White,Sign,Ad,Flier,Yes,Yes,Yes,2.0,NFS,720,White,Blue,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_1_2,1_2,3692,KQBPpdjMmrWfXx5wX,HOUSEWARES
plain wooden shop sign,White,Sign,Warning,Flier,Yes,Yes,Yes,2.0,NFS,720,White,Yellow,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_1_3,1_3,3692,bfxq3cga2LWRgQSWb,HOUSEWARES
plain wooden shop sign,Dark wood,Sign,Pet,Flier,Yes,Yes,Yes,2.0,NFS,720,Brown,White,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_2_0,2_0,3692,M33BB7ec442hGeuQS,HOUSEWARES
plain wooden shop sign,Dark wood,,Wanted,Flier,Yes,No,Yes,2.0,NFS,720,Brown,Brown,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_2_1,2_1,3692,LJhoPAqeEFdvT6DGp,HOUSEWARES
plain wooden shop sign,Dark wood,,Ad,Flier,Yes,No,Yes,2.0,NFS,720,Brown,Blue,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_2_2,2_2,3692,ojdzL3vSyKboTS7WQ,HOUSEWARES
plain wooden shop sign,Dark wood,,Warning,Flier,Yes,No,Yes,2.0,NFS,720,Brown,Yellow,1x1,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignWood_Remake_2_3,2_3,3692,HQRdgj2TMn3mMfZHi,HOUSEWARES
plastic pool,Blue,,,,No,No,No,,3100,775,Blue,Yellow,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,garden,,,,Yes,Garden,Yes,Does not play music,No lighting,For sale,FtrGardenpool_Remake_0_0,0_0,3348,L95kGs3HPeikYf4X2,HOUSEWARES
plastic pool,Pink,,,,No,No,No,,3100,775,Pink,Purple,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,garden,,,,Yes,Garden,Yes,Does not play music,No lighting,For sale,FtrGardenpool_Remake_1_0,1_0,3348,RdGvbyLB8oQio6Nh8,HOUSEWARES
plastic pool,Green,,,,No,No,No,,3100,775,Green,Red,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,garden,,,,Yes,Garden,Yes,Does not play music,No lighting,For sale,FtrGardenpool_Remake_2_0,2_0,3348,T7Wgna3LXbxvTG98F,HOUSEWARES
plastic pool,Orange,,,,No,No,No,,3100,775,Orange,Black,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,garden,,,,Yes,Garden,Yes,Does not play music,No lighting,For sale,FtrGardenpool_Remake_3_0,3_0,3348,vYAu6YMjFD5sFHRqP,HOUSEWARES
plastic pool,Colorful,,,,No,No,No,,3100,775,Colorful,White,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,garden,,,,Yes,Garden,Yes,Does not play music,No lighting,For sale,FtrGardenpool_Remake_4_0,4_0,3348,H49rmdBtnssE52nm2,HOUSEWARES
plastic pool,Polka dots,,,,No,No,No,,3100,775,Colorful,Blue,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,garden,,,,Yes,Garden,Yes,Does not play music,No lighting,For sale,FtrGardenpool_Remake_5_0,5_0,3348,2kAfbGifqd4F2JwvH,HOUSEWARES
playground gym,Colorful,,,,No,No,No,,NFS,15000,Colorful,Colorful,2x2,3000.0,Nook Miles Shop,,1.0.0,garden,child's room,,,Yes,Playground,Yes,Does not play music,No lighting,Not for sale,FtrJunglegym_Remake_0_0,0_0,3430,MbEZKWwfNgEno7wWX,HOUSEWARES
playground gym,Monotone,,,,No,No,No,,NFS,15000,White,Black,2x2,3000.0,Nook Miles Shop,,1.0.0,garden,child's room,,,Yes,Playground,Yes,Does not play music,No lighting,Not for sale,FtrJunglegym_Remake_1_0,1_0,3430,vFA7baPXr6jXrNuom,HOUSEWARES
playground gym,Red,,,,No,No,No,,NFS,15000,Red,Yellow,2x2,3000.0,Nook Miles Shop,,1.0.0,garden,child's room,,,Yes,Playground,Yes,Does not play music,No lighting,Not for sale,FtrJunglegym_Remake_2_0,2_0,3430,S8JMKB7zQvsuuvaHW,HOUSEWARES
playground gym,Blue,,,,No,No,No,,NFS,15000,Blue,Light blue,2x2,3000.0,Nook Miles Shop,,1.0.0,garden,child's room,,,Yes,Playground,Yes,Does not play music,No lighting,Not for sale,FtrJunglegym_Remake_3_0,3_0,3430,kLfKg7kRMR8GCcJ86,HOUSEWARES
playground gym,Green,,,,No,No,No,,NFS,15000,Light blue,Yellow,2x2,3000.0,Nook Miles Shop,,1.0.0,garden,child's room,,,Yes,Playground,Yes,Does not play music,No lighting,Not for sale,FtrJunglegym_Remake_4_0,4_0,3430,YkdEJvZHbzXHZwSNo,HOUSEWARES
podium,,,,,No,No,No,,3400,850,Brown,Brown,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,,No,Desk,No,Does not play music,No lighting,For sale,FtrLectern,,1329,xczAKXvxxubJWZH4r,HOUSEWARES
pond stone,White,Stone,,,Yes,Yes,No,2.0,NFS,1500,Gray,Gray,2x1,,Crafting,,1.0.0,zen-style,garden,,,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrStonewaterbowl_Remake_0_0,0_0,7393,8TXgaq3fZswMDzvRn,HOUSEWARES
pond stone,Mossy,Stone,,,Yes,Yes,No,2.0,NFS,1500,Green,Black,2x1,,Crafting,,1.0.0,zen-style,garden,,,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrStonewaterbowl_Remake_1_0,1_0,7393,ZxLfYtwoxJD6T2GGw,HOUSEWARES
pool,White,,,,No,No,No,,NFS,25000,White,Blue,3x3,5000.0,Nook Miles Shop,,1.0.0,fitness,expensive,,,No,Sports,Yes,Does not play music,No lighting,Not for sale,FtrPool_Remake_0_0,0_0,3596,dYhhwpjG3ief3a9oA,HOUSEWARES
pool,Brown,,,,No,No,No,,NFS,25000,Orange,Light blue,3x3,5000.0,Nook Miles Shop,,1.0.0,fitness,expensive,,,No,Sports,Yes,Does not play music,No lighting,Not for sale,FtrPool_Remake_1_0,1_0,3596,pECMMjNuXfAuMrc9E,HOUSEWARES
pool,Gray,,,,No,No,No,,NFS,25000,Gray,Purple,3x3,5000.0,Nook Miles Shop,,1.0.0,fitness,expensive,,,No,Sports,Yes,Does not play music,No lighting,Not for sale,FtrPool_Remake_2_0,2_0,3596,P4q364dhiGrQCdySt,HOUSEWARES
poolside bed,Light brown,,White,Bed mat,No,No,Yes,2.0,3400,850,Beige,White,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_0_0,0_0,4102,Kr6dRhAqBbPFbD5qf,HOUSEWARES
poolside bed,Light brown,,Black,Bed mat,No,No,Yes,2.0,3400,850,Beige,Black,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_0_1,0_1,4102,t3dTdANHZ3Ewj5PRZ,HOUSEWARES
poolside bed,Light brown,,Blue,Bed mat,No,No,Yes,2.0,3400,850,Beige,Blue,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_0_2,0_2,4102,yPCxbFziEK7FjwqTz,HOUSEWARES
poolside bed,Light brown,,Red,Bed mat,No,No,Yes,2.0,3400,850,Beige,Red,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_0_3,0_3,4102,MuJvrhoy9iuNixzCY,HOUSEWARES
poolside bed,Light brown,,Yellow,Bed mat,No,No,Yes,2.0,3400,850,Beige,Yellow,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_0_4,0_4,4102,6b7SYQ3nAo28XNwQu,HOUSEWARES
poolside bed,Brown,,White,Bed mat,No,No,Yes,2.0,3400,850,Orange,White,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_1_0,1_0,4102,xxamAMS8PfEciTwur,HOUSEWARES
poolside bed,Brown,,Black,Bed mat,No,No,Yes,2.0,3400,850,Orange,Black,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_1_1,1_1,4102,eSE36hpP7oAy4bHDy,HOUSEWARES
poolside bed,Brown,,Blue,Bed mat,No,No,Yes,2.0,3400,850,Orange,Blue,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_1_2,1_2,4102,uDTfZW3c4dfBoYkit,HOUSEWARES
poolside bed,Brown,,Red,Bed mat,No,No,Yes,2.0,3400,850,Orange,Red,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_1_3,1_3,4102,Pug3pJohpTDgr4Wg6,HOUSEWARES
poolside bed,Brown,,Yellow,Bed mat,No,No,Yes,2.0,3400,850,Orange,Yellow,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_1_4,1_4,4102,CLGoSZmGh885M5qkh,HOUSEWARES
